 [  499703.35102117  5723164.65561815]
 [  499137.98456946  5725577.75590741]
 [  490451.34873763  5727929.38707726]
 [  497794.76511805  5729189.26459498]
 [  496674.2086081   5731178.47536552]
 [  500018.74129526  5725486.64779935]
 [  497794.41431873  5719747.99957752]
 [  496759.29778143  5723184.26549724]
 [  495285.32651524  5732715.05137661]
 [  502510.69940986  5725254.66541045]
 [  494894.04565086  5727242.07050151]
 [  496223.66727672  5722776.28817295]
 [  486270.76122897  5731104.16044416]
 [  497519.57424022  5730881.39386691]
 [  493304.46713294  5729532.84247288]
 [  501242.29400043  5723189.75849122]
 [  495583.75291557  5725400.0140265 ]
 [  495979.75837402  5726144.15602223]
 [  490689.66500679  5726791.53795576]
 [  499609.94070009  5720680.3146503 ]
 [  500582.07153836  5729997.05170093]
 [  497791.36223739  5722353.21722179]
 [  489839.48202206  5730725.05348585]
 [  490492.95156202  5729950.01141368]
 [  495641.28400035  5726214.19167226]
 [  492855.16736698  5731266.82307508]
 [  500958.99509489  5717456.70940352]
 [  492179.51364231  5728551.05132723]
 [  486003.01040629  5732245.84059458]
 [  494315.34214661  5724565.32155748]
 [  489347.99292738  5732272.4135342 ]
 [  496406.15102773  5731698.30495433]
 [  501730.87043513  5725837.03415539]
 [  497587.36524274  5733456.5297254 ]
 [  495843.89877315  5721448.69983633]
 [  500447.76839599  5720233.6186031 ]
 [  492610.16929589  5730190.18142741]
 [  501001.26856497  5728278.18727519]
 [  494742.70802338  5733220.01753507]
 [  490801.75458037  5730057.08620171]
 [  491924.13038251  5730413.05004831]] [ 6.8927735] [ 0.]

[[  501057.97189064  5724391.34647521]
 [  495064.2198182   5726837.1103892 ]
 [  493188.82356729  5732848.28282887]
 [  490433.29482438  5733872.23583453]
 [  496498.40264856  5729208.2202082 ]
 [  500585.73780375  5729477.08826007]
 [  494236.32760623  5730221.68399304]
 [  501290.04891185  5726504.56423939]
 [  499938.69201064  5724086.55702686]
 [  495550.95459468  5730198.89818175]
 [  497306.39103559  5724586.34957303]
 [  488173.71408697  5731403.01550716]
 [  492681.47154069  5734082.09940491]
 [  489390.91989923  5730074.89568127]
 [  497171.95240688  5728467.65208079]
 [  496878.75726228  5723927.99817122]
 [  496615.19221492  5736389.07866007]
 [  490096.04738668  5730544.13740124]
 [  499620.00441303  5723753.28227756]
 [  494153.08721816  5734849.86140804]
 [  496345.54103051  5735526.15983706]
 [  486116.07590343  5731555.14648136]
 [  502582.68391316  5729236.41616335]
 [  501033.75513303  5721154.04397778]
 [  496172.88742022  5734769.11258954]
 [  500180.85656343  5719194.92745755]
 [  498905.57593059  5736359.11111049]
 [  491910.53032701  5734592.73690301]
 [  499106.51592718  5720454.49646025]
 [  500830.78092836  5719851.65633269]
 [  499019.08947049  5725272.50118547]
 [  491547.82321533  5728411.65226377]
 [  495056.15009724  5728773.9537012 ]
 [  497669.27277474  5736636.76762405]
 [  495364.28294706  5723536.66532494]
 [  496106.16391203  5721226.43852098]
 [  500750.78135575  5729735.13336666]
 [  494004.3771957   5728305.18224152]
 [  489914.17729254  5731106.03517804]
 [  496064.66950522  5734862.63108032]
 [  500992.63767335  5724167.52350713]
 [  495237.04627583  5733389.87464652]
 [  499261.35059008  5721132.01638172]
 [  492670.42596401  5731211.68338529]
 [  493382.02784776  5723799.12609546]
 [  488779.16578337  5728131.03449604]
 [  493338.86367706  5731031.82250879]
 [  495010.77169511  5734353.15221079]
 [  493756.47912478  5734685.4780141 ]
 [  492701.47281314  5734709.55805283]
 [  486069.26457451  5732372.9055866 ]
 [  499383.49056059  5729711.99273908]
 [  498562.63227577  5724351.79552852]
 [  491367.15747866  5726604.23215454]
 [  501295.3221004   5722801.05877499]
 [  499116.33390924  5723797.55204294]
 [  493072.55786266  5724899.3085557 ]
 [  485500.6835248   5731669.15063108]
 [  499242.3445185   5721757.26252407]
 [  502505.59509883  5725357.03210794]
 [  493607.64062475  5729469.55828721]
 [  493104.06412744  5730202.1150906 ]
 [  491016.22218493  5729657.45692272]
 [  500425.28830123  5726068.25933253]
 [  500027.50137652  5725632.17767473]
 [  491958.85372383  5733849.19736279]
 [  495500.54313233  5732722.98603579]
 [  496343.57096713  5728500.03309651]
 [  495753.71733043  5732175.89054245]
 [  498588.03696846  5726149.94365275]
 [  500001.08412826  5726746.03319146]
 [  487669.89922442  5731177.44340125]
 [  497778.04712642  5728156.76723377]
 [  488833.422903    5732638.39137145]] [ 6.86729859] [ 1.]

[[  496768.69184119  5724289.44475179]
 [  494399.6028475   5734330.37562696]
 [  487389.22257592  5731513.98584206]
 [  495111.87727821  5730315.26932003]
 [  498136.69494739  5721194.80099448]
 [  491779.64967941  5725613.48290983]
 [  497064.60622886  5736286.66343021]
 [  500597.75655831  5723829.27331774]
 [  492853.2366346   5731505.33570477]
 [  495698.47254112  5735823.26833377]
 [  493514.21613933  5732744.78463609]
 [  492711.94769073  5733275.54905706]
 [  496995.4110129   5734760.16436409]
 [  489311.21143833  5733115.48861581]
 [  491678.54808625  5733649.18956571]
 [  497381.47628918  5724679.96679431]
 [  501505.23449239  5727043.73101177]
 [  500390.82413279  5730111.84001892]
 [  499660.50586714  5719811.20143489]
 [  497617.41942688  5735989.11644365]
 [  500086.55550962  5730373.4109794 ]
 [  491919.5154964   5725511.51070586]
 [  501792.48072725  5723122.09463612]
 [  499653.61220448  5727494.36392115]
 [  496929.27177386  5723920.4753115 ]
 [  491776.75398339  5734812.8951732 ]
 [  491157.402477    5733525.08639798]
 [  500207.64627633  5718089.44260036]
 [  493907.33939657  5729652.24818427]
 [  500925.14822796  5718627.419737  ]
 [  498894.79714772  5727340.13581089]
 [  497025.66575279  5734137.69428582]
 [  496668.80839378  5732822.84341458]
 [  498609.04824384  5726409.14283688]
 [  493391.05188604  5730564.73866708]
 [  501608.56417647  5721421.99704826]
 [  497389.62000074  5728701.92506414]
 [  496763.2471058   5733077.26537192]
 [  495030.17151424  5733860.49813835]
 [  499066.78708288  5736235.1710293 ]
 [  489469.87322197  5731798.92592247]
 [  496384.21109986  5735329.20234344]
 [  488837.87875956  5732992.19842564]
 [  494259.63449767  5728541.52082779]
 [  495013.99991943  5735554.51930704]
 [  495629.34551102  5731449.06535518]
 [  496107.0030884   5729427.41008299]
 [  487982.79809536  5731335.3558425 ]
 [  486829.69385737  5732026.73671775]
 [  499665.24754324  5728760.31504504]
 [  496668.42318272  5724787.62880506]
 [  497049.27766184  5723455.32590669]
 [  499238.89765831  5737225.09079208]
 [  501230.19092627  5725976.47145011]
 [  494883.44979999  5726034.82833677]
 [  497366.83361208  5721480.1189996 ]
 [  488314.13589668  5730472.78001994]
 [  486863.56786908  5731028.9313333 ]
 [  492720.98139379  5731308.62253459]
 [  497586.20869795  5730190.91968192]
 [  494720.20048271  5727815.00997158]
 [  495218.60730367  5733382.73104036]
 [  501996.72490017  5725982.41759408]
 [  491654.56974701  5734587.17726501]
 [  491836.9309494   5731362.6443671 ]
 [  493907.21072678  5724822.71490994]
 [  487478.37036019  5730978.3847162 ]
 [  493557.08282376  5732668.91276722]
 [  490660.16639521  5726833.51204323]
 [  500216.38048882  5718460.58194399]
 [  499127.89143408  5726071.83672817]
 [  500028.78891975  5724816.91364794]
 [  488623.54966596  5733463.66408274]
 [  497917.41741978  5724978.49993016]] [ 6.92065114] [ 2.]

[[  491530.09705178  5729521.06648245]
 [  499642.94164042  5726569.45303949]
 [  496461.87591723  5730926.00873432]
 [  494002.09462704  5726503.39464344]
 [  500956.97838037  5729753.29612953]
 [  498081.19720616  5720321.13331572]
 [  496886.86470088  5723610.00883762]
 [  497780.39122407  5734993.21826199]
 [  493698.9559928   5729800.53014308]
 [  493475.93674504  5731131.15825   ]
 [  487593.43279106  5731323.5835456 ]
 [  498999.76555949  5735464.73521999]
 [  495787.07629749  5728252.43998622]
 [  498730.09908211  5725474.71066475]
 [  499205.55990467  5736696.21321788]
 [  496720.75800124  5723739.02041623]
 [  495172.94450556  5731474.47000349]
 [  491063.26247318  5729705.19976575]
 [  493839.51459185  5725493.05734429]
 [  498577.95360773  5728999.75892288]
 [  500928.36623661  5723985.66686995]
 [  499112.2707256   5720987.09499866]
 [  499108.90500905  5720140.6987503 ]
 [  489885.23504447  5730548.16719662]
 [  497064.94870159  5721705.40537601]
 [  502328.69031159  5727572.29803609]
 [  497060.39796963  5731613.64115743]
 [  497707.53711351  5731185.29803093]
 [  492113.35850663  5726145.4684229 ]
 [  502425.19702573  5724969.01040963]
 [  493175.13589201  5735314.31514462]
 [  495460.95831048  5731009.04217236]
 [  501006.3237625   5720914.06605178]
 [  495427.65037133  5733716.15637708]
 [  498992.37014478  5718393.97306165]
 [  499027.21238498  5722614.45011179]
 [  493881.97477425  5731068.19390177]
 [  495253.32831935  5731181.6459864 ]
 [  492831.98203697  5725152.09169821]
 [  492567.33188651  5725978.10656007]
 [  490865.19873093  5727639.95967331]
 [  496032.57257179  5724593.86709979]
 [  495360.52381497  5728654.46139496]
 [  501247.30497745  5716640.18442822]
 [  497019.48809941  5721539.07524831]
 [  492564.48924017  5726280.36744416]
 [  495846.94476458  5732307.47722785]
 [  500378.52323974  5725352.74907888]
 [  489690.76690843  5731733.00890202]
 [  496595.42606694  5726207.62059203]
 [  494737.69955834  5732943.14829105]
 [  501382.75075523  5718431.06308732]
 [  500579.47305195  5719553.23351959]
 [  500438.89123044  5726042.19311322]
 [  494946.25872062  5724709.65861067]
 [  490605.7054231   5730375.28488525]
 [  496708.73998903  5734517.91469251]
 [  495414.88734148  5733272.30835283]
 [  499703.88723689  5723826.38732632]
 [  486874.6088003   5730421.52649969]
 [  502170.7402444   5723621.95317882]
 [  498986.82482547  5735630.86073437]
 [  495940.41143499  5732808.87410769]
 [  496317.63667205  5721926.11604659]
 [  491863.78213169  5734112.90882001]
 [  493346.8203799   5735360.23127754]
 [  494190.96652444  5732674.39133533]
 [  494681.51421334  5735357.77515462]
 [  499886.34850871  5722260.7216953 ]
 [  493617.63870106  5724089.11806952]
 [  497277.78705259  5720681.4308085 ]
 [  490498.71776633  5728188.90095473]
 [  496916.84025493  5726032.28272911]
 [  486622.08131099  5731328.89943787]] [ 6.90588148] [ 3.]

[[  489835.23083807  5727955.10382876]
 [  497135.04714095  5726871.5590215 ]
 [  499071.831957    5721030.43802438]
 [  502192.67322994  5726343.05598587]
 [  500274.44175858  5730500.53838938]
 [  500371.29801725  5728261.60578867]
 [  492164.90734475  5731819.53934472]
 [  499405.06370972  5722448.03849429]
 [  497718.42742788  5722986.3578673 ]
 [  499232.08011917  5736013.30768849]
 [  492518.76024861  5733211.68800443]
 [  494745.32930782  5726813.20708743]
 [  495748.71876356  5729395.21507114]
 [  496708.60666724  5730575.01248189]
 [  497361.87359676  5721104.5077389 ]
 [  495696.49792199  5722756.0366358 ]
 [  496158.60936809  5732590.95086272]
 [  496844.91607742  5720718.65909655]
 [  500616.40795745  5717564.90101912]
 [  500732.46327291  5717613.84718104]
 [  495089.85141081  5721942.1358655 ]
 [  498979.89319149  5722123.10107235]
 [  493836.05702856  5732964.84904419]
 [  499947.88957578  5726026.9273567 ]
 [  488728.29576844  5731248.20603823]
 [  500392.63736836  5723387.55640394]
 [  492673.36254337  5731630.2685571 ]
 [  495378.99826105  5730879.72925348]
 [  501475.68019075  5722468.34584781]
 [  495132.24722188  5723154.04835745]
 [  500811.99925229  5727633.65752016]
 [  491795.94906442  5732470.14061547]
 [  494942.09724431  5727465.90099041]
 [  500348.68845454  5724597.1275843 ]
 [  494454.1070304   5724577.81618392]
 [  500233.55021084  5718630.09775598]
 [  496091.80758524  5730878.91673763]
 [  489741.38101641  5731049.3793344 ]
 [  496024.44624348  5729671.31547999]
 [  497650.20686678  5725190.63038279]
 [  500985.20622594  5720461.83188014]
 [  497078.7252698   5721346.22797519]
 [  498823.43813513  5721498.9156961 ]
 [  492477.80930156  5730071.89845512]
 [  498619.23461792  5737008.13370735]
 [  500340.07033138  5728923.42520673]
 [  496254.90468465  5725371.79989062]
 [  497764.57013836  5732805.72374078]
 [  493179.82939968  5729195.79999624]
 [  496430.96473133  5722571.75653875]
 [  497177.75180016  5730917.61097016]
 [  489389.0965964   5729288.35212866]
 [  486755.22074061  5731919.16087837]
 [  491716.85677837  5729221.31299197]
 [  495805.20036439  5732372.7285525 ]
 [  495329.56107217  5722959.43596882]
 [  493375.40191501  5732986.55481699]
 [  489377.75309031  5731514.47390497]
 [  498802.55064959  5727117.49162678]
 [  490997.25220705  5733229.28994338]
 [  502171.41358706  5727671.11479759]
 [  500823.46441146  5723101.31907397]
 [  497935.18284744  5727493.66120308]
 [  491784.97312182  5726910.64903881]
 [  490292.69840359  5730127.87076095]
 [  489694.92853261  5730088.33299046]
 [  503015.09641283  5728423.07152564]
 [  502640.07772255  5727476.50853571]
 [  495856.45400722  5724778.72670071]
 [  496265.89548686  5723669.21682425]
 [  498999.33875342  5723884.36616619]
 [  493843.92560938  5727663.53587015]
 [  495272.99127501  5729704.86305239]
 [  485187.69604078  5732283.7473763 ]] [ 6.9081423] [ 1.]

[[  486014.20771986  5732896.92357569]
 [  494375.77982361  5730969.74156549]
 [  490749.01343337  5733707.75354189]
 [  492115.65807966  5731025.8960411 ]
 [  501204.80426999  5725205.44423095]
 [  496271.63735168  5724252.27793786]
 [  498795.6294881   5722744.09384732]
 [  492465.72721262  5729040.6331185 ]
 [  497251.17710459  5722028.35340062]
 [  496543.25259445  5731785.26757223]
 [  489432.753621    5727955.41513653]
 [  489620.87013195  5727816.45027985]
 [  492150.57835612  5734323.16403443]
 [  498683.92814269  5730772.34105692]
 [  502121.94848419  5724836.59310424]
 [  488166.86976466  5730213.54513931]
 [  497496.40088499  5727857.4792123 ]
 [  489811.02837149  5729889.6326628 ]
 [  495942.81338605  5732436.59177234]
 [  498815.90727026  5726626.1223247 ]
 [  500818.02709749  5717734.53164837]
 [  493793.20983033  5730255.23326606]
 [  487522.07793592  5732867.04832934]
 [  491532.68117199  5729856.39006483]
 [  501545.45035528  5722188.37152673]
 [  497970.21683552  5730587.9941444 ]
 [  495657.38219626  5734634.12408395]
 [  491109.40969158  5734565.44024869]
 [  494461.71131494  5728490.25543683]
 [  495640.22097093  5724349.43608873]
 [  500679.98840992  5722223.01647947]
 [  491716.28801689  5731094.74189263]
 [  491821.39274553  5731518.94406599]
 [  491233.63074168  5727061.91658032]
 [  502490.48146524  5726683.50977801]
 [  499853.41219039  5724631.12830799]
 [  497170.47900495  5736297.55747194]
 [  501309.4684592   5723926.55909194]
 [  498419.93415702  5725723.84265794]
 [  493861.61623289  5729455.7663745 ]
 [  485321.32169846  5732505.81659022]
 [  491247.22238642  5728087.76280083]
 [  498267.39568194  5734987.29243248]
 [  490689.96802598  5734330.88159221]
 [  496394.06031074  5726299.60453916]
 [  492796.28969189  5731235.48554231]
 [  494601.42600618  5731260.14454426]
 [  492254.74355087  5731153.46940107]
 [  501832.88468707  5723570.98286716]
 [  498432.6294331   5721933.50331259]
 [  496474.79433507  5735701.61595511]
 [  495780.84752258  5733836.78715858]
 [  493623.8561156   5726986.31161353]
 [  494879.3904941   5727150.44817152]
 [  489408.58235652  5728555.47159233]
 [  492890.86531596  5729088.13886727]
 [  495886.25712437  5734753.00912666]
 [  492807.04968373  5728468.27390872]
 [  501445.06713534  5722257.4680429 ]
 [  486706.19452888  5732210.38909502]
 [  496995.13733675  5722927.22008003]
 [  497991.27701033  5725853.57656089]
 [  492382.22439212  5731781.27786362]
 [  499478.4622801   5722925.86165737]
 [  496310.35484656  5732637.78362245]
 [  500859.36457099  5719681.64517617]
 [  496717.76604956  5725618.40696078]
 [  489132.86914832  5729858.13662094]
 [  498172.49398726  5722215.00931009]
 [  493963.29944152  5728947.65468195]
 [  490420.30160714  5731048.06182953]
 [  491890.04705598  5725649.19286701]
 [  494756.26738691  5732856.44544626]
 [  490204.35586632  5734179.0553294 ]] [ 6.91995567] [ 2.]

[[  491450.13309499  5729129.14639508]
 [  492981.02450971  5732096.34477111]
 [  494517.92120791  5724539.0591047 ]
 [  494764.02809289  5730888.28691196]
 [  496056.07111816  5728527.25054084]
 [  501131.68728655  5722920.0975413 ]
 [  500929.06212201  5718163.61617275]
 [  495911.81964044  5724383.62970466]
 [  494281.93900679  5734766.61487615]
 [  495490.03018111  5729319.71410601]
 [  499341.01273591  5726185.13759172]
 [  498265.15239983  5719103.05279804]
 [  489584.44634985  5729581.90844097]
 [  491198.12688472  5726094.68368978]
 [  493100.1955844   5731514.26562066]
 [  490040.20735038  5728188.07370338]
 [  490565.57241688  5730543.02347144]
 [  496312.26903651  5728646.87041758]
 [  502502.84267994  5729327.44083906]
 [  498898.46962666  5735447.08196616]
 [  493648.71573631  5732703.56525629]
 [  486144.0210943   5732402.65639891]
 [  495760.78444961  5734650.70029025]
 [  497143.07895149  5730595.65290994]
 [  499831.19789477  5722276.7683623 ]
 [  496908.84143527  5725217.39292409]
 [  492561.86097858  5731253.58133566]
 [  500371.92832886  5730354.84234382]
 [  501429.69171858  5721563.73419195]
 [  492458.57016851  5731675.57703659]
 [  488981.02009073  5731161.88996124]
 [  493883.04723147  5733134.84957247]
 [  495286.20530048  5725200.39458752]
 [  497134.88637079  5722487.31356722]
 [  492852.02990282  5724154.45540109]
 [  491902.07688253  5727231.25096607]
 [  499171.68597234  5718856.16878377]
 [  486688.71329387  5731734.65124766]
 [  500274.29494413  5718068.68346001]
 [  495637.67445648  5735268.77810419]
 [  495220.2777578   5724790.8552461 ]
 [  500329.06671758  5727483.50007696]
 [  498928.56147071  5723146.81981575]
 [  498362.29429244  5728397.37360546]
 [  499060.76289123  5736241.79037785]
 [  502093.98235718  5722517.1714787 ]
 [  487927.77686163  5729289.05792246]
 [  499860.03274162  5730634.80420646]
 [  499471.62177195  5718857.93519701]
 [  496845.14515535  5733583.93353477]
 [  491805.29859708  5727453.5382382 ]
 [  493919.100627    5729685.70142046]
 [  490110.40032632  5727279.69613063]
 [  495656.35718189  5730390.7098726 ]
 [  490448.08310702  5731384.06888546]
 [  495179.93273966  5731231.42029974]
 [  492799.14674342  5726777.11539851]
 [  490444.87435419  5732028.82023938]
 [  496302.52617045  5735895.28426702]
 [  493837.92066117  5730360.34721788]
 [  498281.4266191   5722228.59923536]
 [  496716.54663671  5723019.04511044]
 [  494555.34193836  5725579.97195503]
 [  485927.8577101   5732284.11008721]
 [  492554.07220868  5727385.62578852]
 [  489472.02753523  5729979.14821853]
 [  498051.75305996  5720643.38653241]
 [  499424.23026187  5724304.78367924]
 [  502148.02187448  5725061.68731864]
 [  489539.19271013  5732404.26447345]
 [  499750.15870395  5729439.11076546]
 [  497981.32254357  5730722.45838011]
 [  490251.65845907  5727604.22530645]
 [  486914.83313908  5730115.3043387 ]] [ 6.89141922] [ 0.]

[[  499112.12608434  5721281.34892324]
 [  497518.55976123  5724774.02950457]
 [  497218.33629455  5727216.39065386]
 [  496658.07282464  5725466.55649929]
 [  494480.49072561  5731702.37271996]
 [  500340.03618511  5720610.48436651]
 [  495192.3369814   5735936.97374466]
 [  493371.65972346  5733125.08626329]
 [  492027.80179907  5731001.92790433]
 [  496709.46990216  5732464.19596731]
 [  497273.81827063  5729902.98586102]
 [  487585.78767991  5729990.61526199]
 [  500989.10674585  5724690.92885056]
 [  500685.8757589   5722401.72531044]
 [  496121.88459434  5728342.12207459]
 [  495323.49117888  5724790.84940628]
 [  495889.35570547  5727255.64253743]
 [  497036.27742724  5730474.07283403]
 [  493424.4460384   5727670.26566437]
 [  500429.18934393  5729945.28099914]
 [  494783.53543389  5730917.08876884]
 [  498283.10389298  5730895.59195328]
 [  494026.20170551  5726775.21059555]
 [  500584.33004895  5721474.16293715]
 [  501553.71441257  5727460.56501119]
 [  487485.5405896   5731138.00526114]
 [  496828.52996312  5724278.24323634]
 [  499082.01169493  5721824.87556081]
 [  500457.03456216  5729438.89649989]
 [  491558.56587935  5731645.04380755]
 [  501018.90610155  5729007.28082864]
 [  498738.42160992  5720906.2229646 ]
 [  499847.4153461   5728930.00980406]
 [  497591.65243704  5728518.30658143]
 [  493642.68496743  5725322.02382524]
 [  499653.6652909   5726364.05039415]
 [  500259.55675505  5724771.7356294 ]
 [  501324.68294108  5716931.9273056 ]
 [  496121.66087455  5724840.13680162]
 [  490341.7271445   5727726.65756716]
 [  501593.0605851   5727866.58787001]
 [  492545.30959037  5725380.20094461]
 [  485584.16153096  5731944.41260073]
 [  499195.70413695  5728879.5033501 ]
 [  488214.70652874  5732636.13873838]
 [  491688.39753271  5725443.11312517]
 [  490163.82593776  5733996.17688478]
 [  498959.57098268  5729928.68613104]
 [  491558.12593165  5731886.77951007]
 [  494348.22922193  5735667.70690645]
 [  494494.78149561  5727848.6682508 ]
 [  492285.08669368  5733992.87333688]
 [  492660.40491277  5729029.93090578]
 [  500608.30884052  5724159.60485639]
 [  488529.61892706  5731911.68625373]
 [  486001.61003874  5732576.89933473]
 [  493951.76477638  5723688.11791867]
 [  499772.09201703  5719795.54616377]
 [  489312.46765192  5731372.6146611 ]
 [  500399.78424517  5725696.2482882 ]
 [  486304.53978993  5733103.44874021]
 [  500787.31015614  5722436.74143687]
 [  494668.83992805  5726063.07267688]
 [  500236.16387721  5726227.45529902]
 [  498280.90097581  5731294.57644084]
 [  492376.42684135  5725100.92055418]
 [  498485.60655041  5722489.44442077]
 [  496379.88822548  5722280.62729018]
 [  498661.12868007  5721002.08422552]
 [  495206.57733524  5728340.11086615]
 [  499327.50739464  5721422.80582721]
 [  498544.73370539  5728786.98418818]
 [  496698.38407206  5729097.89033153]
 [  501363.20149376  5726939.25406165]] [ 6.90867395] [ 2.]

[[  499970.38899002  5717829.57851625]
 [  497531.00345855  5720148.46696836]
 [  501340.59234182  5719054.22576585]
 [  498259.06463948  5723594.29427316]
 [  500361.51620452  5725606.11681291]
 [  502524.55115827  5727234.05419992]
 [  494149.26049403  5733037.29061031]
 [  496868.39441534  5733307.48055349]
 [  497558.41734066  5729978.69844601]
 [  497231.29908074  5723189.14535892]
 [  496805.85745669  5727757.90412413]
 [  499457.64470012  5718412.75493013]
 [  496811.94407349  5731041.1661979 ]
 [  490114.15804301  5727557.93236888]
 [  496635.28421927  5734612.82226016]
 [  496299.20537968  5731802.67843114]
 [  501561.60014573  5723637.42204196]
 [  497362.22511038  5726159.10562197]
 [  492234.36020034  5734735.74005364]
 [  497433.21667717  5725189.08104638]
 [  501211.83943096  5721718.68694022]
 [  487753.5875876   5733504.64078246]
 [  489110.04513437  5733816.12382892]
 [  494746.20027579  5723223.07507741]
 [  496182.26964792  5735284.65671582]
 [  495667.54055755  5722804.6689071 ]
 [  496215.77809069  5723231.82379708]
 [  497584.63573322  5723894.15403339]
 [  487149.30230807  5730431.27824902]
 [  496001.57452543  5730355.41497405]
 [  498406.64725923  5721908.02669118]
 [  493338.00223824  5726333.04911642]
 [  487970.67451652  5731407.31119647]
 [  489573.17875238  5733852.04277519]
 [  500719.61117153  5719124.89428513]
 [  496645.24552966  5734632.38074283]
 [  500793.06480882  5730239.65786704]
 [  499191.01151509  5722406.52315367]
 [  500716.76227839  5727021.04846696]
 [  497229.69589688  5724798.14263959]
 [  492077.11164049  5734130.7931106 ]
 [  491402.15443521  5729817.70932101]
 [  491975.01476221  5725299.75046659]
 [  486405.98123869  5731269.55967558]
 [  494067.63349365  5727773.13780978]
 [  488937.43397832  5733249.21065835]
 [  485923.64198807  5731545.59113085]
 [  499852.55065182  5720643.19101135]
 [  501065.23476491  5719716.46315736]
 [  498168.08441514  5723036.98057928]
 [  494747.82250233  5734762.74470306]
 [  498437.02381125  5724832.97610438]
 [  495519.78425441  5729701.25630436]
 [  492326.43777378  5731514.39241651]
 [  493457.56862422  5734067.4809509 ]
 [  499024.06696175  5730501.61579243]
 [  502047.13805658  5728657.49760564]
 [  496863.21807101  5726837.99551912]
 [  488196.34202654  5733269.31493737]
 [  498309.37815968  5735561.29457877]
 [  496129.52375327  5723097.40742995]
 [  496931.89555235  5735784.11202051]
 [  492025.79761398  5729574.69611628]
 [  497279.01162392  5724376.20555868]
 [  493226.28198534  5726101.00277337]
 [  493651.35375837  5729572.89894445]
 [  497035.65436512  5723723.89801465]
 [  494749.7188461   5733915.78342233]
 [  496922.11065753  5726791.40584546]
 [  495043.82561625  5728211.90519038]
 [  490225.03041063  5730275.13289   ]
 [  494967.59476139  5732294.259143  ]
 [  497777.84475579  5726236.69282876]
 [  498329.3250269   5727145.45132155]] [ 6.91937823] [ 3.]

[[  497458.35204568  5720376.68557456]
 [  491979.80690153  5734788.79178248]
 [  499426.73167906  5724202.28513266]
 [  491789.10345529  5733799.25247671]
 [  493315.70659471  5725818.88136459]
 [  496807.97631668  5734592.94005495]
 [  492109.24024823  5733705.06509367]
 [  499329.13709014  5720801.42228288]
 [  500488.91366658  5725788.60128636]
 [  501185.60374486  5718352.17001776]
 [  491969.05303602  5734072.33602543]
 [  492418.64029417  5731872.42209309]
 [  496880.17599939  5734510.92291373]
 [  494115.08734016  5728943.53744262]
 [  493449.4282717   5735165.20882513]
 [  498150.37600415  5721022.46341782]
 [  486572.72603724  5730295.30271716]
 [  493809.83705001  5726194.05680934]
 [  495668.50004043  5731040.14263764]
 [  492867.13659693  5728618.9670301 ]
 [  493436.54758534  5727607.77538682]
 [  500731.97514229  5719801.5139985 ]
 [  494971.03312914  5725213.06741906]
 [  495614.89051538  5726510.56530413]
 [  497725.31736368  5733971.50464302]
 [  492815.2450504   5733983.16829239]
 [  491691.30194012  5731392.15884224]
 [  493732.35820642  5727649.21204777]
 [  494369.82721788  5732574.32847192]
 [  491283.92840985  5731492.71308588]
 [  488614.65787125  5731327.14665689]
 [  489687.66322582  5730228.60102987]
 [  497952.40049424  5722358.72884966]
 [  490735.41542487  5730674.10881688]
 [  501254.35731988  5717844.10889895]
 [  499309.76940117  5719152.05085459]
 [  494133.72371826  5728374.46251422]
 [  498612.85509177  5722949.55738043]
 [  501608.21971192  5724927.22213941]
 [  492309.9953417   5730248.80129401]
 [  498523.06423166  5729928.15207603]
 [  498176.15378994  5735335.92622032]
 [  496547.6578676   5728801.56584883]
 [  498443.11677651  5719526.20592021]
 [  488050.09440898  5733279.37381896]
 [  494730.6747528   5724165.73361254]
 [  496904.13460555  5733277.87880926]
 [  496830.58511813  5724716.45672095]
 [  492430.26999865  5726861.95464445]
 [  497203.51334055  5724625.57797882]
 [  493095.43912415  5724895.10300525]
 [  496428.817851    5727834.24799537]
 [  492069.4048877   5727217.16778207]
 [  493467.26068379  5727644.658831  ]
 [  501509.19437203  5722439.21091222]
 [  501428.50986765  5726452.08511995]
 [  491101.81338886  5734638.85456311]
 [  498647.81406649  5719593.82847128]
 [  488728.68168285  5732742.1680242 ]
 [  497906.54109186  5728885.50879497]
 [  498385.86064603  5730949.18951086]
 [  497703.4664009   5736391.33581765]
 [  490623.74871958  5731735.88207055]
 [  500459.26993451  5717704.48688669]
 [  492722.78169384  5727926.17410379]
 [  496764.8400156   5721561.47107089]
 [  500029.06811041  5725842.88782689]
 [  501723.3200597   5725149.68931242]
 [  500713.62290427  5729289.50702326]
 [  491018.90409235  5731419.68743645]
 [  494220.55950178  5727667.7147424 ]
 [  501599.42344803  5722844.82965934]
 [  500108.62900356  5726567.79876981]
 [  501203.06410407  5724121.70369264]] [ 6.94561294] [ 2.]

[[  496775.84189241  5726418.29078646]
 [  497917.52645187  5728799.35632851]
 [  491534.59424475  5734781.38231053]
 [  497952.20419402  5735117.06068124]
 [  493253.87183393  5728580.43687651]
 [  485728.46671559  5732589.15843105]
 [  487477.82229796  5729870.83606476]
 [  495774.83394931  5732497.23342422]
 [  501373.15777246  5729521.16106651]
 [  494036.33774948  5723844.15798742]
 [  500460.10708775  5729872.00480266]
 [  486361.09337855  5731700.18590665]
 [  491056.33134027  5726259.19265754]
